ArticleText,ArticleCategory
"Organization: University of Maine System
From: Jon Carr <IO91748@MAINE.MAINE.EDU>
Subject: Re: Accelerator for SE
Lines: 30

In article <1993Apr15.114602.27275@ifi.uio.no>, oec@ifi.uio.no (\ystein
Christiansen) says:
>
>Has anyone out there in netland any experience with accelerators
>for SE? I am specially interested in:
>  - speed up rate (% or compared to e.g. SE/30)
>  - need for new SIMMs (speed in ns)
>  - maximum RAM after upgrade
>  - compatibility (I am mainly using FrameMaker)
>  - can I use an additional, big b&w screen (15"" to 21"")
>  - can I install the accellerator myself (no soldering)
>  - price/where to buy
>
I have no experience with this particular hardware, but
just about every month in Macworld there is an add for
an combined SE accelerator/Video board.  This item sells
for about $1000 and comes with a 25MHz 68030/68882 pair,
eight SIMM slots, and a grayscale 21"" monitor.

This accelerator plugs into the SE's lone expansion port
and thus no soldering.  You will however, need a long
TORX wrench to get the case open (but that's not really
a big deal).

Does that sound like what you were looking for?

    -----> Jon                                     Jon Carr
    -----> IO91748@MAINE.MAINE.EDU                 UMaine '93
    1993 NCAA Champions! How about those 42-1-2 Black Bears!!
    M   -   A   -   I   -   N   -   E   -   GO BLUE!!!!!!!!!!
",hardware
"Organization: University of Maine System
From: Jon Carr <IO91748@MAINE.MAINE.EDU>
Subject: Pin map for 8pin-DIN cable?
Lines: 26

                           ####   ####
                         #     ###    #
                        #   1   2     3 #
     Facing           #                  #
Female Plug End        #  4       5   6   #
                        #               #
                         #            #
                         #  7     8  #
                         #           #
                         #############

Anyone Recognize this?  It's my little layout of a eight pin female plug
connector used for many mac peripherals.

#####Problem########Problem#########Problem########
  Printer (cheap) cables using this configuration switch a couple of
pins between one end and the other.  I want to use cheap cables for an
A-B box.  Anyone know which pins get reversed so I can do some
creative editing on the internals of my box?  Any help would be
greatly appreciated.


    -----> Jon                                     Jon Carr
    -----> IO91748@MAINE.MAINE.EDU                 UMaine '93
    1993 NCAA Champions! How about those 42-1-2 Black Bears!!
    M   -   A   -   I   -   N   -   E   -   GO BLUE!!!!!!!!!!
",hardware
"From: guykuo@carson.u.washington.edu (Guy Kuo)
Subject: SI clock reports
Summary: Request for SI clock poll
Keywords: SI,clock,upgrade,oscillator,chip
Article-I.D.: shelley.1qokppINNree
Organization: University of Washington
Lines: 18
NNTP-Posting-Host: carson.u.washington.edu

I am continuing to collect user results to produce a more comprehensive
report on IIsi clock oscillator upgrades. I you have attempted the modification
please drop me a note with details of your experience. The more reports 
obtained, the more accurate the numbers I will generate.

If possible, please include the following:
  1) Top speed achieved
  2) System configuration at top Mhz setting
       a) speed rating of the CPU (the last two digits printed on CPU #)
       b) presence of additional heat sinks
       c) Nubus & FPU cards used
       d) floppy drive functionality on both 800 and 1.4 M disks
  3) Damage incurred during modification
  4) Damage due to higher speed use
  5) Average length of time the CPU is on. (i.e. 8 hours a day)
  6) Unusual other modifications to the usual procedure

Guy Kuo <guykuo@u.washington.edu>
",hardware
"From: d88-jwa@hemul.nada.kth.se (Jon Wtte)
Subject: Re: ADB Mouse II (ergo) -- when?
Distribution: comp
Organization: Royal Institute of Technology, Stockholm, Sweden
Lines: 16
Nntp-Posting-Host: hemul.nada.kth.se

In <JAS.93Apr15161243@tigger.ISI.EDU> jas@ISI.EDU (Jeff Sullivan) writes:

>When is Apple supposed to start bundlign the new ergonomic ADB Mouse
>II with all CPUs sold?

As far as I know, they did; my new Mac came with one yesterday...
(And I got my ergonomic keyboard, on order for three months, the
other day, too!)

Cheers,

					/ h+
-- 
 -- Jon W{tte, h+@nada.kth.se, Mac Hacker Deluxe --

  ""On a clear disc, you can seek forever.""
",hardware
"From: CSP1DWD@MVS.OAC.UCLA.EDU (CSP1DWD)
Subject: Duo parking HD heads when iddle
Nntp-Posting-Host: mvs.oac.ucla.edu
Lines: 8

The Duo Powerbooks seem to park the heads after a few seconds of
inactivity... is that builtin into the drive logic or is it being
programmed via software, any way to tune the iddle timeout that
makes the heads park themselves... I think the heads are being
parked since after a few seconds of inactivity you can hear the
clunk of heads parking.

-- Denis 
",hardware
"Subject: Snooper..any opinions
From: Keith Whitehead <sir@office.acme.gen.nz>
Distribution: world
Organization: Apple Source BBS
X-Mailer: rnMac Buggy, I mean Beta, Test Version
Lines: 16


Has anyone use Snooper or MacEKG or any other similar diagnostic 
software.Any comparisons/reviews on these products would be very much 
appreciated.

Thanks in advance for your help

Cheers
--


==========================================================================
:  Sir@office.acme.gen.nz                                                :
:                                                                        :
: Be thankfull that we dont get all the government we pay for!           :
==========================================================================
",hardware
"From: salmon@cwis.unomaha.edu (David Salmon)
Subject: Re: HELP - SCSI Woes on Mac IIfx
Organization: University of Nebraska at Omaha
Lines: 16

According to the official documentation, failure to use the IIfx terminator
can not only affect SCSI bus performance but can also damage the bus.
Whether this is your problem or not I don't know. I have had sporadic SCSI
problems with my IIfx since I bought it. (I cannot connect more than three
devices, fourth one causes major problems).

First thing to do is to try to reformat your drive on someone elses system.
If you continue to get errors it is probably the drive. If it formats fine
then I would try to format it on your system with no externals. If this 
fails then the SCSI controller on your IIfx needs repair/replacement.

Hope this helps.
 
-- 
David C. Salmon
salmon@unomaha.edu
",hardware
"From: meg5184@hertz.njit.edu (Starman)
Subject: * What's the difference between a Mac Portable and Powerbook 100?
Distribution: usa
Organization: New Jersey Institute of Technology, Newark, N.J.
Lines: 24
Nntp-Posting-Host: hertz.njit.edu

I've been looking into getting a portable Mac to do some work and I've
had my eye on the PB 100. Lately, I've been seeing people with the old
portables, and they're selling for $300 LESS that the PB 100s. What I
want to know is: what are the differences between them? All I know is
that the Portable is heavier, but the PB100 doesn't have an internal
drive. Here's what I NEED to know:

Does the portable support Appletalk/network connections?
What's the CPU inside a Portable? (68000?)
DOES THE PORTABLE SUPPORT SYSTEM 7?????????
What's the maximum memory capacity of the Portable? Can you still get
	RAM (meaning: does it use special SIMMS?)
What kind of internal HD does it use?
Does the Portable have a better screen?

						THANX in advance.

===============================Mike Gaines==============================
= WHAT is your name?                           Captain Jean-Luc Picard =
= WHAT is your quest?                            I seek the Holy Grail =
= WHAT is the top velocity of a Bird of Prey?      Romulan or Klingon? =
=                         I....I don't know...AAAHHHH!!!!              =
=============================meg5184@hertz.njit.edu=====================
                                Graphix@AOL.com
",hardware
"From: wis@liverpool.ac.uk (Mr. W.I. Sellers)
Subject: Re: PDS vs. Nubus (was Re: LC III NuBus Capable?)
Organization: The University of Liverpool
Lines: 42
Nntp-Posting-Host: uxd.liv.ac.uk
X-Newsreader: TIN [version 1.1 PL8]

Bill Higgins-- Beam Jockey (higgins@fnalf.fnal.gov) wrote:
: In article <C5KzLs.KKB@dartvax.dartmouth.edu>, hades@coos.dartmouth.edu (Brian V. Hughes) writes:
: > mmiller@garnet.msen.com (Marvin Miller) writes:
: >>My friend recently purchased a LC III and he wants to know if there is
: >>such a demon called NuBus adapter for his PDS slot? 

: > The LC family of Macs can only
: > use PDS cards. They are not able to use NuBus.

: Ah, but why?  Can some technically-hip Macslinger tell us what the
: difference is between PDS and Nubus?  

: Is it impossible to make a gadget that plugs into PDS and ends in a
: Nubus card cage?  At least, Marvin's friend has not been able to
: locate one and neither have I.  What is the fundamental reason for
: this?

I think that there do exist NuBus expansion cages (I'm sure I've seen
them advertised occassionally), but I think that the main problem is that
they cost much more than the difference in price between say a LC and IIvx
so unless you need lots of NuBus slots its not worth the bother.

(Of course, it may be that these extra boxes are so expensive because
no one buys them because they are so expensive...)

NuBus technology isn't a special Apple Proprietry thing (I have this
sneaky feeling that it is licensed from Texas Instruments???) so there
is no problem building an expansion box.

The difference between NuBus and PDS is that NuBus is a clever interface
with lots of neat toys built in to make sure that lots of cards can work
together on the same computer. PDS (processor direct slot) is just that:
here are all the connections to the processor. You can do anything with
this and it is as quick as it can be, but there's no cooperation. You
may be able to get double PDS slot adaptors but you try plugging 2
video cards in, and just watch them conflict! Of course, the extra 
electronics in a NuBus slot makes it appreciably more expensive, so
guess why Apple doesn't put it in it's cheaper machines?

So, yah pays yer money and yah takes yah choice.

Bill (wis@liverpool.ac.uk)
",hardware
"From: fredm@media.mit.edu (Fred G Martin)
Subject: Re: Put ex. syquest in Centris 610?
Organization: MIT Media Laboratory
Lines: 54

I've just installed a 5.25"" tape backup in my C610; lot of the issues
are the same.  So, to answer your questions...

In article <1993Apr16.141820.1@cstp.umkc.edu> kmoffatt@cstp.umkc.edu writes:

> My PLI 80M syquest drive has a wire from the
> drive to an id# switch on the outside of the case.  Where do I connect
> this switch??  Can the computer just ""tell"" with internal drives?

You probably want to hard-wire the SCSI ID with shorting jumpers.  Put
it at a convenient number like ""1"".  You *could* cut a hole in the
back of the machine to route the ID switch, but why go through the
hassle?  You probably won't be needing to frequently change the ID of
your internal drive.

>	I noticed that the drive will lay over part of the motherboard (I
>didn't look closely, but I seem to recall it laying over the ram that's
>soldered onto the motherboard?  Would that cause problems?

Yeah, when I first installed the tape drive I was a little concerned
too.  But it's no problem, the device is designed to fit just fine
with the overhang.  It shouldn't reach back beyond the ROM/RAM/VRAM
SIMMs, though.

>	One last question!  Is there anywhere to order a faceplate cover?  
>the drive's front panel is smaller than the space left in the case (the
>drive's panel is the same size as the spotsBM clone's cases).  Should I just
>cut a hole in the plastic panel that is currently holding tmpty place?

You can special-order parts to mount the device from your local Apple
dealer.  The relevant parts are:

  922-0358  blank bezel faceplate
  922-0850  CD-ROM carrier [i.e., generic 5.25"" device mounting bracket]

Note Apple's unfortunate choice of name for the slide-in bracket to
mount a 5.25"" device.  The service techs I talked to said, ""Oh sure,
we stock those.""  Of course they were thinking of the CD caddies to
hold a CD disk when you stick it in the drive.

As far as I can tell, Apple does not sell a bezel faceplate already
cut out for a standard 5.25"" device.  (Why not?  They advertise
these machines as being able to accept any standard device in the
5.25"" bay, why not provide the faceplate?)   They do sell a cutout for
their CD-ROM drive (of course), but that's of no use.

I'm going to hack up the extra bezel I ordered to make a cutout for my
tape drive, which is a standard 5.25"" device.

Good luck with your SyQuest.

	-Fred


",hardware
